gs_name,gene_symbol
CD69pos_CD69neg_up,CAMK2D
CD69pos_CD69neg_up,GADD45A
CD69pos_CD69neg_up,S1PR1
CD69pos_CD69neg_up,MEGF9
CD69pos_CD69neg_up,EPHA4
CD69pos_CD69neg_up,GALNT3
CD69pos_CD69neg_up,GANC
CD69pos_CD69neg_up,GBP3
CD69pos_CD69neg_up,GPR15
CD69pos_CD69neg_up,GPR34
CD69pos_CD69neg_up,GSS
CD69pos_CD69neg_up,HSPA6
CD69pos_CD69neg_up,ICAM2
CD69pos_CD69neg_up,IL4R
CD69pos_CD69neg_up,IL11RA
CD69pos_CD69neg_up,INSIG1
CD69pos_CD69neg_up,INSL3
CD69pos_CD69neg_up,ITGA5
CD69pos_CD69neg_up,MAP3K9
CD69pos_CD69neg_up,MTCP1
CD69pos_CD69neg_up,MTIF2
CD69pos_CD69neg_up,GADD45B
CD69pos_CD69neg_up,MYH3
CD69pos_CD69neg_up,NAGA
CD69pos_CD69neg_up,NEDD4
CD69pos_CD69neg_up,NTHL1
CD69pos_CD69neg_up,PMCH
CD69pos_CD69neg_up,PMS2
CD69pos_CD69neg_up,PEX5
CD69pos_CD69neg_up,RARA
CD69pos_CD69neg_up,RASA1
CD69pos_CD69neg_up,RBBP8
CD69pos_CD69neg_up,RLN2
CD69pos_CD69neg_up,ATXN7
CD69pos_CD69neg_up,XCL1
CD69pos_CD69neg_up,SELL
CD69pos_CD69neg_up,SLC7A1
CD69pos_CD69neg_up,VAMP1
CD69pos_CD69neg_up,TAF5
CD69pos_CD69neg_up,VIPR1
CD69pos_CD69neg_up,WNT7A
CD69pos_CD69neg_up,ZNF124
CD69pos_CD69neg_up,ZNF133
CD69pos_CD69neg_up,SGPL1
CD69pos_CD69neg_up,DOK2
CD69pos_CD69neg_up,MTMR4
CD69pos_CD69neg_up,RRP9
CD69pos_CD69neg_up,HACD1
CD69pos_CD69neg_up,CDYL
CD69pos_CD69neg_up,BAG3
CD69pos_CD69neg_up,RGP1
CD69pos_CD69neg_up,NR1D2
CD69pos_CD69neg_up,TSPAN32
CD69pos_CD69neg_up,ZNF256
CD69pos_CD69neg_up,RASGRP2
CD69pos_CD69neg_up,MAEA
CD69pos_CD69neg_up,TESK2
CD69pos_CD69neg_up,SEMA4B
CD69pos_CD69neg_up,FBLN5
CD69pos_CD69neg_up,IPO7
CD69pos_CD69neg_up,GRAP
CD69pos_CD69neg_up,SEC24A
CD69pos_CD69neg_up,RIPK3
CD69pos_CD69neg_up,CACFD1
CD69pos_CD69neg_up,KPTN
CD69pos_CD69neg_up,RASA3
CD69pos_CD69neg_up,MON1B
CD69pos_CD69neg_up,CLUAP1
