gs_name,gene_symbol
2015_NAT_IMMUNOL_Choi---GC-Tfh,Rangrf
2015_NAT_IMMUNOL_Choi---GC-Tfh,Agl
2015_NAT_IMMUNOL_Choi---GC-Tfh,Synpo
2015_NAT_IMMUNOL_Choi---GC-Tfh,Espn
2015_NAT_IMMUNOL_Choi---GC-Tfh,Il6St
2015_NAT_IMMUNOL_Choi---GC-Tfh,Ifnar2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Iffo2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Ccdc141
2015_NAT_IMMUNOL_Choi---GC-Tfh,Gpm6B
2015_NAT_IMMUNOL_Choi---GC-Tfh,Rnf10
2015_NAT_IMMUNOL_Choi---GC-Tfh,Dusp23
2015_NAT_IMMUNOL_Choi---GC-Tfh,Coprs
2015_NAT_IMMUNOL_Choi---GC-Tfh,Prnp
2015_NAT_IMMUNOL_Choi---GC-Tfh,Zswim4
2015_NAT_IMMUNOL_Choi---GC-Tfh,Mrpl52
2015_NAT_IMMUNOL_Choi---GC-Tfh,Cela1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Arhgef10
2015_NAT_IMMUNOL_Choi---GC-Tfh,Zmym3
2015_NAT_IMMUNOL_Choi---GC-Tfh,Igf1R
2015_NAT_IMMUNOL_Choi---GC-Tfh,Camk2D
2015_NAT_IMMUNOL_Choi---GC-Tfh,Sccpdh
2015_NAT_IMMUNOL_Choi---GC-Tfh,Bcat1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Ablim1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Cxcl10
2015_NAT_IMMUNOL_Choi---GC-Tfh,Cxcl16
2015_NAT_IMMUNOL_Choi---GC-Tfh,Rapgef4
2015_NAT_IMMUNOL_Choi---GC-Tfh,Ptrh1
2015_NAT_IMMUNOL_Choi---GC-Tfh,L2Hgdh
2015_NAT_IMMUNOL_Choi---GC-Tfh,Orm1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Pou2Af1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Snn
2015_NAT_IMMUNOL_Choi---GC-Tfh,Pter
2015_NAT_IMMUNOL_Choi---GC-Tfh,Arhgap15
2015_NAT_IMMUNOL_Choi---GC-Tfh,Rhbdd2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Angptl2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Maf
2015_NAT_IMMUNOL_Choi---GC-Tfh,Stard5
2015_NAT_IMMUNOL_Choi---GC-Tfh,Tnfsf11
2015_NAT_IMMUNOL_Choi---GC-Tfh,Hmgn3
2015_NAT_IMMUNOL_Choi---GC-Tfh,Elavl1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Rmi1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Tcf7
2015_NAT_IMMUNOL_Choi---GC-Tfh,Rab6B
2015_NAT_IMMUNOL_Choi---GC-Tfh,Itga7
2015_NAT_IMMUNOL_Choi---GC-Tfh,Gtf3C1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Sfxn2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Mgat5
2015_NAT_IMMUNOL_Choi---GC-Tfh,Tnnt1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Treml2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Cyp11A1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Tank
2015_NAT_IMMUNOL_Choi---GC-Tfh,Sirt5
2015_NAT_IMMUNOL_Choi---GC-Tfh,Sox12
2015_NAT_IMMUNOL_Choi---GC-Tfh,Tnfrsf9
2015_NAT_IMMUNOL_Choi---GC-Tfh,Snx30
2015_NAT_IMMUNOL_Choi---GC-Tfh,Dync2Li1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Fbxw8
2015_NAT_IMMUNOL_Choi---GC-Tfh,Pdlim7
2015_NAT_IMMUNOL_Choi---GC-Tfh,Kcnq5
2015_NAT_IMMUNOL_Choi---GC-Tfh,Rprd2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Med13
2015_NAT_IMMUNOL_Choi---GC-Tfh,Bnip3
2015_NAT_IMMUNOL_Choi---GC-Tfh,Plxnc1
2015_NAT_IMMUNOL_Choi---GC-Tfh,Pafah2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Sh3D19
2015_NAT_IMMUNOL_Choi---GC-Tfh,Cass4
2015_NAT_IMMUNOL_Choi---GC-Tfh,Tcn2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Slc35B2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Wdfy2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Wdr33
2015_NAT_IMMUNOL_Choi---GC-Tfh,Atxn2
2015_NAT_IMMUNOL_Choi---GC-Tfh,Grtp1
