gs_name,gene_symbol
CD4_TCM-Lung_vs_LDLN_up,Srsf5
CD4_TCM-Lung_vs_LDLN_up,Zfp551
CD4_TCM-Lung_vs_LDLN_up,Umps
CD4_TCM-Lung_vs_LDLN_up,Rbm44
CD4_TCM-Lung_vs_LDLN_up,Srsf2
CD4_TCM-Lung_vs_LDLN_up,Srsf7
CD4_TCM-Lung_vs_LDLN_up,Metap1D
CD4_TCM-Lung_vs_LDLN_up,Gstm7
CD4_TCM-Lung_vs_LDLN_up,Cxcr5
CD4_TCM-Lung_vs_LDLN_up,Hebp2
CD4_TCM-Lung_vs_LDLN_up,Naa16
CD4_TCM-Lung_vs_LDLN_up,Hyi
CD4_TCM-Lung_vs_LDLN_up,Zfp712
CD4_TCM-Lung_vs_LDLN_up,Ankra2
CD4_TCM-Lung_vs_LDLN_up,Mrpl38
CD4_TCM-Lung_vs_LDLN_up,Tcea3
CD4_TCM-Lung_vs_LDLN_up,Zfp30
CD4_TCM-Lung_vs_LDLN_up,Add2
CD4_TCM-Lung_vs_LDLN_up,Slc24A1
CD4_TCM-Lung_vs_LDLN_up,Iscu
CD4_TCM-Lung_vs_LDLN_up,Klhl29
CD4_TCM-Lung_vs_LDLN_up,Dus4L
CD4_TCM-Lung_vs_LDLN_up,Gemin4
CD4_TCM-Lung_vs_LDLN_up,Ccnl1
CD4_TCM-Lung_vs_LDLN_up,Aass
CD4_TCM-Lung_vs_LDLN_up,Polr1C
CD4_TCM-Lung_vs_LDLN_up,Snrpn
CD4_TCM-Lung_vs_LDLN_up,Gorab
CD4_TCM-Lung_vs_LDLN_up,Zgrf1
CD4_TCM-Lung_vs_LDLN_up,Lrmp
CD4_TCM-Lung_vs_LDLN_up,Txk
CD4_TCM-Lung_vs_LDLN_up,Zik1
CD4_TCM-Lung_vs_LDLN_up,C330018D20Rik
CD4_TCM-Lung_vs_LDLN_dn,Cebpd
CD4_TCM-Lung_vs_LDLN_dn,Olr1
CD4_TCM-Lung_vs_LDLN_dn,G0S2
CD4_TCM-Lung_vs_LDLN_dn,Tyrobp
CD4_TCM-Lung_vs_LDLN_dn,Csf1R
CD4_TCM-Lung_vs_LDLN_dn,Lpl
CD4_TCM-Lung_vs_LDLN_dn,Ms4A7
CD4_TCM-Lung_vs_LDLN_dn,Cd300Lf
CD4_TCM-Lung_vs_LDLN_dn,Cyp27A1
CD4_TCM-Lung_vs_LDLN_dn,Gas2L1
CD4_TCM-Lung_vs_LDLN_dn,Apoc1
CD4_TCM-Lung_vs_LDLN_dn,Nupr1
CD4_TCM-Lung_vs_LDLN_dn,Plxdc2
CD4_TCM-Lung_vs_LDLN_dn,Fabp4
CD4_TCM-Lung_vs_LDLN_dn,Fgr
CD4_TCM-Lung_vs_LDLN_dn,Gpnmb
CD4_TCM-Lung_vs_LDLN_dn,Dnajb1
CD4_TCM-Lung_vs_LDLN_dn,Hspb1
CD4_TCM-Lung_vs_LDLN_dn,Itgax
CD4_TCM-Lung_vs_LDLN_dn,Fn1
CD4_TCM-Lung_vs_LDLN_dn,Col8A2
CD4_TCM-Lung_vs_LDLN_dn,Fpr1
CD4_TCM-Lung_vs_LDLN_dn,Slc11A1
CD4_TCM-Lung_vs_LDLN_dn,Fcgr3
CD4_TCM-Lung_vs_LDLN_dn,H2-Eb1
CD4_TCM-Lung_vs_LDLN_dn,S100A11
CD4_TCM-Lung_vs_LDLN_dn,St3Gal6
CD4_TCM-Lung_vs_LDLN_dn,Spire2
CD4_TCM-Lung_vs_LDLN_dn,Ccl20
CD4_TCM-Lung_vs_LDLN_dn,Pdgfc
CD4_TCM-Lung_vs_LDLN_dn,Apoe
CD4_TCM-Lung_vs_LDLN_dn,St14
CD4_TCM-Lung_vs_LDLN_dn,B3Gnt5
CD4_TCM-Lung_vs_LDLN_dn,Serping1
CD4_TCM-Lung_vs_LDLN_dn,Fcer1G
CD4_TCM-Lung_vs_LDLN_dn,Aoah
CD4_TCM-Lung_vs_LDLN_dn,Lgals3
CD4_TCM-Lung_vs_LDLN_dn,Sort1
CD4_TCM-Lung_vs_LDLN_dn,Cd33
CD4_TCM-Lung_vs_LDLN_dn,Lpcat2
CD4_TCM-Lung_vs_LDLN_dn,Zfp385A
CD4_TCM-Lung_vs_LDLN_dn,Rab31
CD4_TCM-Lung_vs_LDLN_dn,Rtn1
CD4_TCM-Lung_vs_LDLN_dn,Mcemp1
CD4_TCM-Lung_vs_LDLN_dn,Slc8A1
CD4_TCM-Lung_vs_LDLN_dn,Dsc2
CD4_TCM-Lung_vs_LDLN_dn,Fcgr4
