gs_name,gene_symbol
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Cdc45
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Ngfr
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Igsf5
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Ccnd2
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Lhx2
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Cdh1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Clec10a
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Adora3
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Il12rb1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Fasl
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Ccl3
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,S100a4
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,S100a6
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,N4bp3
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Mfsd10
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Uhrf1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Ube2c
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Pax9
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Foxm1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Jup
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Fkbp10
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Aif1l
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Spag5
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Ccne1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Clgn
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Rhoc
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Tead3
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Dbf4
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Snx9
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Snrpd1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Ikzf4
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Epdr1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Chaf1a
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Mcm2
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Rps6ka1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Kif20a
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Syce2
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Map3k20
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Dnmt1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Clcn5
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Nkg7
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Chn2
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Slbp
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Arid3b
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Cd244a
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Spc25
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Mcm5
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Asf1b
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Mrvi1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Pcyt1a
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Insrr
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Ranbp1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Itgae
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Rcn1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Prss16
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Tmbim1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Upk1a
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Ggt1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Crip1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Cdc20
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Mvd
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Snai3
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Aplp1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Pola1
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Gmnn
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Syngr3
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Ddah2
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Pole
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Rad51c
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Fhl2
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,1700109H08Rik
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Cbx5
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Fxyd5
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Kif19a
GSE132110_Tim3pos_vs_Tim3neg---Tim3pos,Fads1
