gs_name,gene_symbol
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,KLRD1
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,ASCL2
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,CMKLR1
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,CD8B
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,NMUR1
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,SPON2
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,GPR56
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,PRF1
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,CCL4
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,GZMB
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,NKG7
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,LGR6
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,PCDH1
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,FRMPD3
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,RP11-81H14.2
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,PTPN3
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,FASLG
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,FCGR3A
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,TRGC2
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,TRGV9
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,CST3
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,AC009951.1
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,EFHD2
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,CTSW
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,FGR
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,TTC38
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,FAM49A
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,TBX21
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,FGFBP2
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,OGN
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,CST7
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,TRGV2
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,KLRK1
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,METRN
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,EFNA5
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,PRSS23
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,GPR114
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,GNLY
2018_SCI_IMMUNOL_Patil---CD4_CTL_EFF,GZMH
